weather_id,bim360_account_id,bim360_project_id,hour,summary_key,temp,wind_speed,wind_bearing,humidity,fetched_at,created_at,updated_at
17536158,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,07:00:00,MostlyClear,82.886,3.7,237,0.480,2025-06-27 06:46:36.793153,2025-05-07 06:43:33.062346,2025-06-27 06:46:36.796617
17536158,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,12:00:00,MostlyClear,105.278,9.1,296,0.230,2025-06-27 06:46:36.793436,2025-05-07 06:43:33.062349,2025-06-27 06:46:36.797616
17536158,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16:00:00,PartlyCloudy,107.762,11.3,312,0.180,2025-06-27 06:46:36.793664,2025-05-07 06:43:33.06235,2025-06-27 06:46:36.798351
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,79.754,2.9,185,0.930,2025-08-03 06:49:29.310283,2025-07-24 06:45:32.322242,2025-08-03 06:49:29.330839
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,88.106,4.4,173,0.760,2025-08-03 06:49:29.310592,2025-07-24 06:45:32.322245,2025-08-03 06:49:29.331603
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,87.926,5.3,221,0.750,2025-08-03 06:49:29.310834,2025-07-24 06:45:32.322246,2025-08-03 06:49:29.331605
19645170,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Thunderstorms,80.114,2.3,278,0.950,2025-08-04 06:25:33.460361,2025-07-28 10:17:58.161571,2025-08-04 06:25:33.476218
19645170,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Rain,82.958,3.5,256,0.870,2025-08-04 06:25:33.46065,2025-07-28 10:17:58.161573,2025-08-04 06:25:33.47622
19645170,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Drizzle,82.76,5.4,256,0.860,2025-08-04 06:25:33.460904,2025-07-28 10:17:58.161574,2025-08-04 06:25:33.47622
19812215,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,78.674,5.0,171,0.940,2025-08-10 05:01:29.560382,2025-08-02 07:37:19.254764,2025-08-10 05:01:29.586097
19812215,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,84.884,4.2,184,0.790,2025-08-10 05:01:29.560834,2025-08-02 07:37:19.254767,2025-08-10 05:01:29.586099
19812215,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,87.476,3.9,205,0.760,2025-08-10 05:01:29.561178,2025-08-02 07:37:19.254768,2025-08-10 05:01:29.5861
17918870,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Clear,80.312,5.5,91,0.820,2025-05-28 06:38:26.119112,2025-05-22 09:28:52.300336,2025-05-28 06:38:26.142446
17918870,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,MostlyClear,92.084,5.7,127,0.590,2025-05-28 06:38:26.11951,2025-05-22 09:28:52.300338,2025-05-28 06:38:26.143573
17918870,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,MostlyClear,95.45,2.7,103,0.500,2025-05-28 06:38:26.119816,2025-05-22 09:28:52.300339,2025-05-28 06:38:26.144711
19912947,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,80.546,4.3,80,0.920,2025-08-27 10:03:02.198884,2025-08-06 11:40:05.559736,2025-08-27 10:03:02.208068
19912947,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,90.5,6.8,106,0.680,2025-08-27 10:03:02.19918,2025-08-06 11:40:05.559739,2025-08-27 10:03:02.20807
19912947,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,90.878,5.3,76,0.660,2025-08-27 10:03:02.199413,2025-08-06 11:40:05.559741,2025-08-27 10:03:02.208071
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,79.988,3.4,151,0.930,2025-08-24 04:31:04.398271,2025-08-13 09:57:51.180819,2025-08-24 04:31:04.418896
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,85.82,4.0,191,0.780,2025-08-24 04:31:04.398558,2025-08-13 09:57:51.180822,2025-08-24 04:31:04.418898
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,86.918,4.8,92,0.750,2025-08-24 04:31:04.398788,2025-08-13 09:57:51.180823,2025-08-24 04:31:04.418898
17503670,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,07:00:00,MostlyCloudy,75.236,4.0,170,0.770,2025-05-07 09:50:49.655256,2025-05-06 06:29:49.720232,2025-05-07 09:50:49.67794
17503670,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,12:00:00,MostlyCloudy,87.692,4.3,152,0.500,2025-05-07 09:50:49.655685,2025-05-06 06:29:49.720235,2025-05-07 09:50:49.677943
17503670,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16:00:00,MostlyCloudy,90.482,8.0,165,0.440,2025-05-07 09:50:49.655979,2025-05-06 06:29:49.720236,2025-05-07 09:50:49.677944
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,PartlyCloudy,80.6,3.1,112,0.910,2025-08-27 14:27:03.007413,2025-08-19 03:57:55.111408,2025-08-27 14:27:03.025915
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.636,7.7,105,0.700,2025-08-27 14:27:03.007724,2025-08-19 03:57:55.111411,2025-08-27 14:27:03.027468
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.22,5.1,109,0.660,2025-08-27 14:27:03.007959,2025-08-19 03:57:55.111412,2025-08-27 14:27:03.028277
19218302,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyClear,93.434,8.5,257,0.570,2025-07-20 07:18:49.918617,2025-07-10 16:57:59.404174,2025-07-20 07:18:49.941732
19218302,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Clear,81.194,4.4,240,0.870,2025-07-20 07:18:49.918088,2025-07-10 16:57:59.404171,2025-07-20 07:18:49.938598
19218302,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyClear,91.166,6.7,250,0.630,2025-07-20 07:18:49.918386,2025-07-10 16:57:59.404173,2025-07-20 07:18:49.940283
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,PartlyCloudy,80.6,3.1,112,0.910,2025-08-27 14:27:03.007413,2025-08-19 03:57:55.111408,2025-08-27 14:27:03.025915
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.636,7.7,105,0.700,2025-08-27 14:27:03.007724,2025-08-19 03:57:55.111411,2025-08-27 14:27:03.027468
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.22,5.1,109,0.660,2025-08-27 14:27:03.007959,2025-08-19 03:57:55.111412,2025-08-27 14:27:03.028277
17349569,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Clear,78.548,6.8,106,0.620,2025-04-30 10:44:30.727177,2025-04-30 10:44:30.751401,2025-04-30 10:44:30.751403
17349569,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,Clear,92.822,8.0,119,0.410,2025-04-30 10:44:30.727553,2025-04-30 10:44:30.751404,2025-04-30 10:44:30.751404
17349569,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,MostlyClear,97.016,3.7,114,0.310,2025-04-30 10:44:30.727849,2025-04-30 10:44:30.751405,2025-04-30 10:44:30.751405
19130267,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Cloudy,79.592,5.2,132,0.910,2025-07-17 05:55:35.684319,2025-07-08 09:49:20.095015,2025-07-17 05:55:35.707461
19130267,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,Drizzle,83.984,7.8,130,0.760,2025-07-17 05:55:35.684835,2025-07-08 09:49:20.095018,2025-07-17 05:55:35.707463
19130267,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,Cloudy,87.134,5.0,104,0.710,2025-07-17 05:55:35.68524,2025-07-08 09:49:20.095019,2025-07-17 05:55:35.709465
20193393,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Thunderstorms,78.566,7.3,101,0.900,2025-08-26 05:02:36.367232,2025-08-18 09:50:48.814948,2025-08-26 05:02:36.384483
20193393,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,Thunderstorms,84.218,11.7,112,0.790,2025-08-26 05:02:36.367799,2025-08-18 09:50:48.814951,2025-08-26 05:02:36.385558
20193393,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Thunderstorms,84.758,9.4,116,0.770,2025-08-26 05:02:36.368062,2025-08-18 09:50:48.814952,2025-08-26 05:02:36.386583
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,79.988,3.4,151,0.930,2025-08-24 04:31:04.398271,2025-08-13 09:57:51.180819,2025-08-24 04:31:04.418896
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,85.82,4.0,191,0.780,2025-08-24 04:31:04.398558,2025-08-13 09:57:51.180822,2025-08-24 04:31:04.418898
20095150,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,86.918,4.8,92,0.750,2025-08-24 04:31:04.398788,2025-08-13 09:57:51.180823,2025-08-24 04:31:04.418898
18295161,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,07:00:00,MostlyCloudy,77.45,4.6,307,0.730,2025-06-05 14:06:51.386647,2025-06-05 14:06:51.415985,2025-06-05 14:06:51.415988
18295161,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,12:00:00,Clear,91.184,4.0,305,0.460,2025-06-05 14:06:51.38711,2025-06-05 14:06:51.415989,2025-06-05 14:06:51.415989
18295161,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16:00:00,Clear,95.882,6.2,314,0.370,2025-06-05 14:06:51.387504,2025-06-05 14:06:51.415989,2025-06-05 14:06:51.41599
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Thunderstorms,80.114,3.7,94,0.910,2025-07-10 17:05:24.388994,2025-06-30 10:05:08.80506,2025-07-10 17:05:24.408895
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Thunderstorms,82.346,8.0,126,0.820,2025-07-10 17:05:24.389286,2025-06-30 10:05:08.805062,2025-07-10 17:05:24.408897
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,85.406,5.4,114,0.730,2025-07-10 17:05:24.389516,2025-06-30 10:05:08.805063,2025-07-10 17:05:24.411132
20180446,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,79.16,11.2,97,0.910,2025-08-26 06:58:15.361017,2025-08-16 06:39:25.275852,2025-08-26 06:58:15.379062
20180446,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,83.984,12.0,118,0.800,2025-08-26 06:58:15.361368,2025-08-16 06:39:25.275855,2025-08-26 06:58:15.380602
20180446,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Thunderstorms,85.856,7.8,143,0.780,2025-08-26 06:58:15.3616,2025-08-16 06:39:25.275856,2025-08-26 06:58:15.381599
18791666,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Cloudy,78.566,4.4,92,0.920,2025-07-06 04:39:35.857736,2025-06-24 07:04:06.261801,2025-07-06 04:39:35.881048
18791666,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,PartlyCloudy,86.576,6.1,99,0.740,2025-07-06 04:39:35.858097,2025-06-24 07:04:06.261804,2025-07-06 04:39:35.88105
18791666,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,PartlyCloudy,88.898,6.8,111,0.680,2025-07-06 04:39:35.858343,2025-06-24 07:04:06.261805,2025-07-06 04:39:35.88105
18791667,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,MostlyClear,79.754,4.7,96,0.880,2025-07-06 04:48:36.832756,2025-06-24 07:04:06.267246,2025-07-06 04:48:36.85223
18791667,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,PartlyCloudy,86.288,8.5,107,0.710,2025-07-06 04:48:36.833105,2025-06-24 07:04:06.267249,2025-07-06 04:48:36.852232
18791667,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Drizzle,88.124,8.0,102,0.680,2025-07-06 04:48:36.833347,2025-06-24 07:04:06.26725,2025-07-06 04:48:36.852233
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,82.688,9.6,97,0.850,2025-06-27 04:59:32.866749,2025-06-19 09:27:22.257463,2025-06-27 04:59:32.885682
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,91.616,12.0,104,0.640,2025-06-27 04:59:32.867046,2025-06-19 09:27:22.257466,2025-06-27 04:59:32.887115
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,94.334,11.2,95,0.580,2025-06-27 04:59:32.867276,2025-06-19 09:27:22.257467,2025-06-27 04:59:32.888376
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,82.688,9.6,97,0.850,2025-06-27 04:59:32.866749,2025-06-19 09:27:22.257463,2025-06-27 04:59:32.885682
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,91.616,12.0,104,0.640,2025-06-27 04:59:32.867046,2025-06-19 09:27:22.257466,2025-06-27 04:59:32.887115
18669955,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,94.334,11.2,95,0.580,2025-06-27 04:59:32.867276,2025-06-19 09:27:22.257467,2025-06-27 04:59:32.888376
18642950,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,MostlyCloudy,82.202,5.5,96,0.880,2025-06-26 10:10:08.183534,2025-06-18 11:49:07.248067,2025-06-26 10:10:08.202782
18642950,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,MostlyCloudy,91.76,8.0,108,0.650,2025-06-26 10:10:08.183827,2025-06-18 11:49:07.248073,2025-06-26 10:10:08.204231
18642950,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,MostlyCloudy,92.66,7.7,92,0.620,2025-06-26 10:10:08.184057,2025-06-18 11:49:07.248075,2025-06-26 10:10:08.205482
18790569,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,79.898,8.1,84,0.900,2025-07-02 12:07:47.182853,2025-06-24 05:31:23.443499,2025-07-02 12:07:47.203605
18790569,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,88.952,11.1,108,0.710,2025-07-02 12:07:47.183135,2025-06-24 05:31:23.443502,2025-07-02 12:07:47.203607
18790569,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,90.464,8.9,103,0.670,2025-07-02 12:07:47.183383,2025-06-24 05:31:23.443503,2025-07-02 12:07:47.20547
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,81.446,2.9,36,0.890,2025-07-13 04:43:16.738639,2025-07-03 12:48:55.152486,2025-07-13 04:43:16.757268
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,90.05,6.4,85,0.680,2025-07-13 04:43:16.738937,2025-07-03 12:48:55.152489,2025-07-13 04:43:16.75869
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.436,6.8,81,0.630,2025-07-13 04:43:16.739173,2025-07-03 12:48:55.15249,2025-07-13 04:43:16.758692
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Thunderstorms,80.114,3.7,94,0.910,2025-07-10 17:05:24.388994,2025-06-30 10:05:08.80506,2025-07-10 17:05:24.408895
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Thunderstorms,82.346,8.0,126,0.820,2025-07-10 17:05:24.389286,2025-06-30 10:05:08.805062,2025-07-10 17:05:24.408897
18914368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,85.406,5.4,114,0.730,2025-07-10 17:05:24.389516,2025-06-30 10:05:08.805063,2025-07-10 17:05:24.411132
19066071,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Thunderstorms,79.286,5.0,98,0.920,2025-07-07 04:25:53.157022,2025-07-07 04:25:53.177538,2025-07-07 04:25:53.177541
19066071,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,MostlyCloudy,86.306,4.2,131,0.740,2025-07-07 04:25:53.157321,2025-07-07 04:25:53.177541,2025-07-07 04:25:53.177542
19066071,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,MostlyCloudy,90.68,2.0,137,0.680,2025-07-07 04:25:53.157574,2025-07-07 04:25:53.177542,2025-07-07 04:25:53.177543
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,PartlyCloudy,80.6,3.1,112,0.910,2025-08-27 14:27:03.007413,2025-08-19 03:57:55.111408,2025-08-27 14:27:03.025915
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.636,7.7,105,0.700,2025-08-27 14:27:03.007724,2025-08-19 03:57:55.111411,2025-08-27 14:27:03.027468
20251717,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.22,5.1,109,0.660,2025-08-27 14:27:03.007959,2025-08-19 03:57:55.111412,2025-08-27 14:27:03.028277
19069582,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.168,5.4,70,0.890,2025-07-17 01:08:43.411969,2025-07-07 11:13:03.008982,2025-07-17 01:08:43.430253
19069582,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,86.666,7.5,77,0.750,2025-07-17 01:08:43.412266,2025-07-07 11:13:03.008985,2025-07-17 01:08:43.431079
19069582,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,88.088,9.1,62,0.690,2025-07-17 01:08:43.412499,2025-07-07 11:13:03.008986,2025-07-17 01:08:43.431081
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Cloudy,80.708,5.4,108,0.890,2025-06-21 05:51:45.725576,2025-06-19 04:44:02.460281,2025-06-21 05:51:45.742128
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,Cloudy,87.566,8.0,104,0.760,2025-06-21 05:51:45.725883,2025-06-19 04:44:02.460283,2025-06-21 05:51:45.743062
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Cloudy,88.178,7.7,106,0.710,2025-06-21 05:51:45.726139,2025-06-19 04:44:02.460284,2025-06-21 05:51:45.743064
17349576,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,MostlyCloudy,75.632,5.7,91,0.770,2025-05-07 08:07:16.263353,2025-04-30 10:44:30.777477,2025-05-07 08:07:16.291087
17349576,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,PartlyCloudy,87.278,7.8,103,0.550,2025-05-07 08:07:16.263994,2025-04-30 10:44:30.77748,2025-05-07 08:07:16.293243
17349576,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,PartlyCloudy,90.878,5.4,94,0.500,2025-05-07 08:07:16.264496,2025-04-30 10:44:30.777481,2025-05-07 08:07:16.29483
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Cloudy,80.96,2.7,110,0.890,2025-07-29 12:19:12.084435,2025-07-25 12:04:32.391963,2025-07-29 12:19:12.101218
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,Cloudy,84.65,3.5,83,0.800,2025-07-29 12:19:12.08473,2025-07-25 12:04:32.391967,2025-07-29 12:19:12.101969
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,Cloudy,85.604,7.1,81,0.770,2025-07-29 12:19:12.084965,2025-07-25 12:04:32.391969,2025-07-29 12:19:12.101971
18669957,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,81.518,4.5,127,0.880,2025-07-07 12:12:48.587835,2025-06-19 09:27:22.267365,2025-07-07 12:12:48.610956
18669957,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,91.832,7.1,97,0.640,2025-07-07 12:12:48.588136,2025-06-19 09:27:22.267367,2025-07-07 12:12:48.610958
18669957,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.734,6.0,175,0.660,2025-07-07 12:12:48.588371,2025-06-19 09:27:22.267368,2025-07-07 12:12:48.610958
17349574,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,MostlyCloudy,75.002,7.6,97,0.720,2025-05-05 09:34:12.063121,2025-04-30 10:44:30.770004,2025-05-05 09:34:12.085552
17349574,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,MostlyCloudy,88.88,8.4,121,0.500,2025-05-05 09:34:12.063502,2025-04-30 10:44:30.770007,2025-05-05 09:34:12.085555
17349574,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,PartlyCloudy,92.642,5.9,66,0.410,2025-05-05 09:34:12.063799,2025-04-30 10:44:30.770008,2025-05-05 09:34:12.087679
17349574,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,MostlyCloudy,75.002,7.6,97,0.720,2025-05-05 09:34:12.063121,2025-04-30 10:44:30.770004,2025-05-05 09:34:12.085552
17349574,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,MostlyCloudy,88.88,8.4,121,0.500,2025-05-05 09:34:12.063502,2025-04-30 10:44:30.770007,2025-05-05 09:34:12.085555
